annual_inc,chargeoff_within_12_mths,delinq_amnt,delinq_2yrs,dti,installment,int_rate,loan_amnt,mths_since_last_delinq,bad_loans
115679.0,0.0,0.0,2.0,4.87,940.51,14.47,40000.0,7.0,0
160000.0,0.0,0.0,1.0,18.81,740.59,19.92,28000.0,9.0,0
43500.0,0.0,0.0,0.0,26.13,399.06,27.27,13000.0,49.0,0
53000.0,0.0,0.0,1.0,32.4,344.07,14.47,10000.0,2.0,1
50000.0,0.0,0.0,1.0,23.86,259.91,10.47,8000.0,16.0,1
65000.0,0.0,0.0,0.0,26.76,1130.67,10.08,35000.0,66.0,1
120000.0,0.0,0.0,1.0,7.96,414.74,13.56,18000.0,23.0,0
56000.0,0.0,0.0,0.0,27.33,431.87,20.89,16000.0,30.0,0
70000.0,0.0,0.0,1.0,13.03,258.44,10.08,8000.0,22.0,0
95000.0,0.0,0.0,0.0,20.11,549.39,18.94,15000.0,69.0,0
49336.0,0.0,0.0,0.0,30.92,366.26,18.94,10000.0,30.0,0
35000.0,0.0,0.0,1.0,24.49,376.04,27.27,12250.0,23.0,1
110000.0,1.0,0.0,1.0,22.78,770.03,11.06,23500.0,8.0,1
80000.0,0.0,0.0,1.0,21.35,423.2,19.92,16000.0,20.0,1
95000.0,0.0,0.0,0.0,16.6,187.58,7.84,6000.0,41.0,0
40000.0,0.0,0.0,1.0,22.65,127.81,25.34,3200.0,18.0,0
80000.0,0.0,0.0,0.0,15.03,98.28,10.47,3025.0,36.0,0
46800.0,0.0,0.0,0.0,27.49,304.53,17.97,12000.0,37.0,1
80000.0,0.0,0.0,1.0,20.82,792.0,11.55,24000.0,21.0,1
72000.0,0.0,0.0,0.0,26.73,211.36,16.14,6000.0,69.0,1
50000.0,0.0,0.0,0.0,9.55,195.75,10.47,6025.0,49.0,1
350000.0,0.0,0.0,1.0,16.6,449.07,26.31,11100.0,7.0,1
59050.0,0.0,0.0,5.0,9.78,260.07,15.02,7500.0,13.0,0
63000.0,0.0,0.0,0.0,24.91,402.77,12.73,12000.0,47.0,0
129000.0,0.0,0.0,0.0,28.63,1084.07,7.21,35000.0,46.0,1
44000.0,0.0,0.0,1.0,18.0,416.11,15.02,12000.0,21.0,0
28000.0,0.0,0.0,0.0,52.38,392.93,27.27,12800.0,29.0,1
91000.0,0.0,0.0,0.0,22.04,343.67,10.47,16000.0,32.0,0
120000.0,0.0,0.0,0.0,29.62,602.49,26.31,20000.0,57.0,0
70000.0,0.0,0.0,1.0,2.33,386.63,10.47,18000.0,15.0,0
43000.0,1.0,0.0,0.0,22.08,189.3,8.46,6000.0,63.0,0
49000.0,0.0,0.0,0.0,11.34,656.32,30.75,20000.0,28.0,0
65000.0,0.0,0.0,1.0,15.46,383.72,22.35,10000.0,9.0,0
65000.0,0.0,0.0,1.0,15.53,306.97,27.27,10000.0,21.0,0
52000.0,0.0,0.0,0.0,10.71,687.78,7.84,22000.0,58.0,0
125000.0,0.0,0.0,0.0,10.96,433.65,17.97,12000.0,26.0,0
221000.0,0.0,0.0,1.0,16.11,104.03,15.02,3000.0,13.0,0
65000.0,0.0,0.0,0.0,29.86,598.85,16.14,17000.0,24.0,0
77300.0,1.0,0.0,0.0,20.57,35.23,16.14,1000.0,41.0,0
95000.0,0.0,0.0,2.0,6.63,375.16,7.84,12000.0,15.0,0
59000.0,0.0,0.0,0.0,0.0,33.97,13.56,1000.0,45.0,0
69000.0,0.0,0.0,1.0,21.62,417.28,22.35,15000.0,9.0,0
55000.0,0.0,0.0,1.0,7.9,103.22,14.47,3000.0,5.0,0
150000.0,0.0,0.0,0.0,27.62,352.27,16.14,10000.0,66.0,1
45000.0,0.0,0.0,1.0,17.76,153.49,22.35,4000.0,10.0,0
50000.0,0.0,0.0,0.0,13.39,468.94,7.84,15000.0,81.0,0
38000.0,0.0,0.0,0.0,15.26,181.5,11.55,5500.0,33.0,0
50000.0,0.0,0.0,0.0,12.65,433.65,17.97,12000.0,82.0,0
83462.0,0.0,0.0,0.0,25.6,563.62,16.14,16000.0,36.0,0
104000.0,0.0,0.0,1.0,18.89,256.38,18.94,7000.0,5.0,1
52000.0,0.0,0.0,0.0,4.73,252.4,8.46,8000.0,74.0,0
100000.0,0.0,0.0,0.0,21.35,178.19,19.92,4800.0,73.0,1
125000.0,0.0,0.0,1.0,28.68,777.23,18.94,30000.0,14.0,1
53000.0,0.0,0.0,0.0,24.38,549.39,18.94,15000.0,36.0,1
115000.0,0.0,0.0,5.0,12.92,142.66,13.56,4200.0,14.0,0
40000.0,0.0,0.0,0.0,0.0,393.21,11.06,12000.0,44.0,0
52500.0,0.0,0.0,0.0,9.35,226.14,10.08,7000.0,65.0,0
28000.0,0.0,0.0,0.0,2.33,63.09,24.37,1600.0,24.0,1
275000.0,0.0,0.0,0.0,29.92,597.17,17.97,16525.0,61.0,0
220000.0,0.0,0.0,1.0,18.73,1292.2,10.08,40000.0,11.0,1
35000.0,0.0,0.0,1.0,20.16,770.63,11.55,35000.0,23.0,1
160000.0,0.0,0.0,0.0,10.06,213.65,16.91,6000.0,55.0,0
107000.0,0.0,0.0,0.0,11.72,389.5,30.17,12000.0,93.0,0
115000.0,0.0,0.0,0.0,34.18,378.59,8.46,12000.0,25.0,0
39600.0,0.0,0.0,0.0,5.67,183.13,18.94,5000.0,32.0,1
90000.0,0.0,0.0,0.0,6.75,565.38,12.73,25000.0,60.0,1
180000.0,0.0,0.0,4.0,26.02,525.45,30.79,16000.0,5.0,1
90000.0,0.0,0.0,1.0,29.55,344.07,14.47,10000.0,3.0,0
185000.0,0.0,0.0,0.0,13.5,939.8,12.73,28000.0,41.0,1
87000.0,0.0,0.0,1.0,21.16,818.85,30.65,25000.0,4.0,1
70000.0,0.0,0.0,1.0,36.07,173.46,17.97,4800.0,10.0,0
100000.0,0.0,0.0,1.0,7.96,247.79,7.21,8000.0,5.0,0
92000.0,0.0,0.0,1.0,23.14,317.06,11.55,14400.0,18.0,0
94000.0,0.0,0.0,0.0,14.78,516.52,16.14,21175.0,36.0,0
32640.0,0.0,0.0,0.0,5.7,158.52,16.14,4500.0,48.0,0
53000.0,0.0,0.0,0.0,20.2,178.04,16.91,5000.0,61.0,0
34500.0,0.0,0.0,1.0,13.39,355.36,10.08,11000.0,10.0,0
60000.0,0.0,0.0,1.0,7.02,389.86,10.47,12000.0,5.0,0
38500.0,0.0,0.0,1.0,17.55,73.26,18.94,2000.0,9.0,0
47500.0,0.0,0.0,0.0,10.16,115.12,22.35,3000.0,55.0,1
149000.0,0.0,0.0,0.0,22.57,1149.42,30.79,35000.0,25.0,1
50000.0,0.0,0.0,0.0,32.79,361.38,17.97,10000.0,54.0,1
85000.0,0.0,0.0,1.0,35.56,860.16,14.47,25000.0,10.0,0
79000.0,0.0,0.0,1.0,11.53,155.07,10.08,4800.0,6.0,0
102000.0,0.0,0.0,0.0,19.47,528.99,19.92,20000.0,37.0,0
73500.0,0.0,0.0,0.0,32.21,283.95,8.46,9000.0,40.0,0
100000.0,0.0,0.0,0.0,16.03,144.58,10.47,4450.0,30.0,0
135000.0,0.0,0.0,0.0,22.47,215.09,6.67,7000.0,61.0,0
72400.0,0.0,0.0,0.0,34.34,92.1,22.35,2400.0,79.0,0
92000.0,0.0,0.0,12.0,35.27,542.07,17.97,15000.0,15.0,0
95000.0,0.0,0.0,0.0,4.98,218.17,12.73,6500.0,74.0,0
50000.0,0.0,0.0,1.0,23.88,264.0,11.55,8000.0,21.0,0
80000.0,0.0,0.0,0.0,15.51,78.88,8.46,2500.0,37.0,0
64000.0,0.0,0.0,0.0,29.08,505.95,23.4,13000.0,35.0,1
25000.0,0.0,0.0,1.0,7.15,208.23,8.46,6600.0,19.0,0
95000.0,0.0,0.0,0.0,12.28,532.17,10.08,25000.0,43.0,0
107000.0,0.0,0.0,1.0,14.88,275.26,14.47,8000.0,7.0,0
75000.0,0.0,0.0,0.0,5.61,123.3,16.14,3500.0,34.0,0
54000.0,0.0,0.0,1.0,8.91,771.19,20.89,20500.0,14.0,0
115000.0,0.0,0.0,0.0,8.4,1232.92,16.14,35000.0,34.0,0
50000.0,0.0,0.0,1.0,25.61,440.31,15.02,18500.0,19.0,0
44100.0,0.0,0.0,0.0,34.2,147.9,23.4,3800.0,65.0,1
75000.0,0.0,0.0,0.0,18.03,556.37,22.35,20000.0,72.0,0
45000.0,0.0,0.0,0.0,22.29,714.02,15.02,30000.0,24.0,0
47000.0,0.0,0.0,0.0,30.72,599.06,13.56,26000.0,42.0,0
45000.0,0.0,0.0,0.0,41.44,297.0,11.55,9000.0,45.0,0
31200.0,0.0,0.0,0.0,24.85,445.79,13.56,13125.0,56.0,1
42000.0,0.0,0.0,1.0,25.29,54.21,17.97,1500.0,21.0,1
109000.0,0.0,0.0,1.0,25.27,297.0,11.55,9000.0,7.0,0
110000.0,0.0,0.0,1.0,13.04,556.37,22.35,20000.0,18.0,0
25000.0,0.0,0.0,0.0,27.22,132.0,11.55,4000.0,71.0,0
35000.0,0.0,0.0,0.0,5.86,296.99,19.92,8000.0,46.0,0
31000.0,0.0,0.0,0.0,91.56,1098.78,18.94,30000.0,31.0,0
25000.0,0.0,0.0,0.0,30.29,591.02,25.34,20000.0,115.0,1
50000.0,0.0,0.0,0.0,28.47,112.55,7.84,3600.0,38.0,1
78000.0,0.0,0.0,0.0,25.94,542.07,17.97,15000.0,59.0,0
60000.0,0.0,0.0,0.0,18.68,418.65,6.67,13625.0,79.0,0
85000.0,0.0,0.0,1.0,25.47,495.0,11.55,15000.0,9.0,1
132400.0,0.0,0.0,0.0,15.5,69.07,22.35,1800.0,68.0,0
49995.0,0.0,0.0,0.0,5.93,99.71,16.91,2800.0,41.0,0
40000.0,0.0,0.0,0.0,11.34,161.53,10.08,5000.0,29.0,0
45000.0,0.0,0.0,0.0,38.59,227.42,10.47,7000.0,35.0,0
16000.0,0.0,0.0,0.0,30.98,275.26,14.47,8000.0,29.0,0
150000.0,0.0,0.0,3.0,11.95,140.91,16.14,4000.0,5.0,0
57325.0,0.0,0.0,0.0,19.43,564.28,20.89,15000.0,35.0,0
130000.0,0.0,0.0,0.0,14.06,487.55,6.11,16000.0,43.0,0
57500.0,0.0,0.0,0.0,0.79,96.92,10.08,3000.0,32.0,0
56000.0,0.0,0.0,0.0,20.92,333.82,22.35,12000.0,39.0,1
55000.0,0.0,0.0,0.0,15.84,860.16,14.47,25000.0,58.0,0
103000.0,0.0,0.0,1.0,7.64,185.13,6.67,6025.0,23.0,1
17000.0,0.0,0.0,0.0,17.87,334.11,19.92,9000.0,62.0,1
135000.0,0.0,0.0,0.0,10.44,859.17,10.47,40000.0,69.0,0
65000.0,0.0,0.0,1.0,6.61,416.11,15.02,12000.0,19.0,0
40000.0,0.0,0.0,0.0,0.75,111.37,19.92,3000.0,45.0,0
34000.0,0.0,0.0,0.0,18.14,104.9,15.02,3025.0,43.0,0
87000.0,0.0,0.0,0.0,26.14,512.76,18.94,14000.0,46.0,0
22000.0,0.0,0.0,1.0,21.55,40.98,27.27,1000.0,6.0,0
35000.0,0.0,0.0,0.0,15.67,167.83,12.73,5000.0,37.0,1
73000.0,0.0,0.0,1.0,9.4,139.38,7.21,4500.0,21.0,0
120000.0,0.0,0.0,1.0,13.04,339.23,12.73,15000.0,5.0,1
82000.0,0.0,0.0,0.0,24.19,383.16,10.08,18000.0,30.0,0
39000.0,0.0,0.0,3.0,19.23,352.27,16.14,10000.0,10.0,0
80000.0,0.0,0.0,0.0,6.6,562.73,7.84,18000.0,45.0,0
73250.0,0.0,0.0,0.0,37.3,973.64,22.35,35000.0,63.0,0
40500.0,0.0,0.0,0.0,28.21,131.86,18.94,3600.0,28.0,0
70000.0,0.0,0.0,0.0,14.47,194.93,10.47,6000.0,79.0,0
44000.0,0.0,0.0,0.0,20.4,460.82,13.56,20000.0,39.0,0
62000.0,0.0,0.0,0.0,17.77,383.72,22.35,10000.0,28.0,1
85000.0,0.0,0.0,0.0,18.19,335.65,12.73,10000.0,29.0,0
50000.0,0.0,0.0,0.0,0.0,159.01,17.97,4400.0,56.0,0
61000.0,0.0,0.0,0.0,9.19,384.09,6.67,12500.0,58.0,0
91000.0,0.0,0.0,0.0,14.12,740.59,19.92,28000.0,54.0,0
84689.0,0.0,0.0,0.0,18.58,390.29,17.97,10800.0,56.0,0
15000.0,0.0,0.0,1.0,18.32,204.64,13.56,6025.0,22.0,1
63356.0,0.0,0.0,1.0,31.6,809.75,20.89,30000.0,15.0,0
111000.0,0.0,0.0,2.0,22.26,366.26,18.94,10000.0,7.0,1
80000.0,0.0,0.0,0.0,11.93,258.44,10.08,8000.0,58.0,0
115000.0,0.0,0.0,3.0,24.54,973.64,22.35,35000.0,14.0,1
170000.0,0.0,0.0,0.0,28.76,583.62,17.97,16150.0,29.0,1
102000.0,0.0,0.0,0.0,31.21,500.0,30.79,15225.0,57.0,1
240000.0,0.0,0.0,0.0,16.32,581.49,10.08,18000.0,46.0,0
36000.0,0.0,0.0,0.0,16.07,417.28,22.35,15000.0,34.0,0
150000.0,0.0,0.0,0.0,21.54,471.52,18.94,18200.0,27.0,1
58000.0,0.0,0.0,3.0,14.52,202.37,17.97,5600.0,10.0,1
56000.0,0.0,0.0,0.0,84.85,833.43,16.91,33600.0,62.0,0
127000.0,0.0,0.0,1.0,2.91,1018.93,13.56,30000.0,18.0,0
46000.0,1.0,0.0,1.0,28.99,135.86,13.56,4000.0,9.0,0
109000.0,0.0,0.0,0.0,7.01,157.71,24.37,4000.0,40.0,1
55000.0,0.0,0.0,0.0,12.05,332.89,15.02,9600.0,63.0,1
30000.0,0.0,0.0,0.0,35.72,73.26,18.94,2000.0,25.0,0
46000.0,0.0,0.0,0.0,31.78,283.2,26.31,7000.0,55.0,0
70000.0,0.0,0.0,0.0,7.1,74.25,19.92,2000.0,40.0,0
32000.0,0.0,0.0,0.0,29.44,494.71,12.73,21875.0,70.0,0
50000.0,0.0,0.0,0.0,20.0,274.25,6.11,9000.0,45.0,0
30160.0,0.0,0.0,0.0,13.33,366.26,18.94,10000.0,46.0,1
85000.0,0.0,0.0,3.0,1.55,356.08,16.91,10000.0,19.0,1
42000.0,0.0,0.0,0.0,11.14,346.76,15.02,10000.0,41.0,0
32000.0,0.0,0.0,1.0,30.46,176.14,16.14,5000.0,12.0,0
85000.0,0.0,0.0,1.0,12.75,339.65,13.56,10000.0,19.0,0
81000.0,0.0,0.0,1.0,8.86,176.14,16.14,5000.0,23.0,0
64000.0,0.0,0.0,0.0,33.19,710.56,17.97,28000.0,26.0,0
50000.0,0.0,0.0,0.0,10.18,237.76,13.56,7000.0,73.0,0
131000.0,0.0,0.0,2.0,22.3,617.63,16.91,24900.0,18.0,0
150000.0,0.0,0.0,1.0,15.51,1151.16,22.35,30000.0,9.0,1
75000.0,0.0,0.0,0.0,12.06,94.65,8.46,3000.0,62.0,0
58100.0,0.0,0.0,0.0,34.64,248.05,16.91,10000.0,38.0,0
78000.0,0.0,0.0,1.0,22.15,297.66,16.91,12000.0,14.0,0
82000.0,0.0,0.0,2.0,11.78,352.27,16.14,10000.0,11.0,1
130000.0,0.0,0.0,0.0,0.31,153.64,6.67,5000.0,65.0,0
85000.0,0.0,0.0,0.0,19.68,180.69,17.97,5000.0,58.0,0
117396.0,0.0,0.0,0.0,12.47,519.82,10.47,16000.0,81.0,0
75000.0,0.0,0.0,0.0,23.28,888.2,17.97,35000.0,24.0,0
90000.0,0.0,0.0,0.0,21.56,779.58,19.92,21000.0,35.0,1
110000.0,0.0,0.0,0.0,16.21,805.54,12.73,24000.0,53.0,0
160000.0,0.0,0.0,1.0,9.95,365.67,6.11,12000.0,23.0,0
35000.0,0.0,0.0,2.0,19.86,234.49,11.55,10650.0,6.0,0
116000.0,0.0,0.0,1.0,18.32,890.19,22.35,32000.0,7.0,0
115000.0,0.0,0.0,0.0,4.38,518.16,18.94,20000.0,30.0,0
31944.0,0.0,0.0,0.0,20.77,613.94,27.27,20000.0,28.0,0
54000.0,0.0,0.0,0.0,13.97,297.0,11.55,9000.0,40.0,0
42216.0,0.0,0.0,2.0,32.23,488.29,22.35,12725.0,22.0,0
75000.0,0.0,0.0,0.0,9.0,464.6,7.21,15000.0,37.0,0
350000.0,0.0,0.0,0.0,13.74,825.0,11.55,25000.0,24.0,0
72000.0,0.0,0.0,0.0,18.13,859.17,10.47,40000.0,74.0,0
65000.0,0.0,0.0,0.0,10.93,361.38,17.97,10000.0,62.0,0
90000.0,0.0,0.0,0.0,16.44,552.98,13.56,24000.0,60.0,0
72000.0,0.0,0.0,0.0,10.17,753.11,26.31,25000.0,56.0,1
50000.0,0.0,0.0,0.0,18.17,285.61,15.02,12000.0,59.0,0
60000.0,0.0,0.0,0.0,11.92,157.71,24.37,4000.0,67.0,0
63000.0,0.0,0.0,2.0,11.64,404.88,20.89,15000.0,14.0,1
150000.0,0.0,0.0,0.0,11.64,1213.63,15.02,35000.0,43.0,0
90000.0,0.0,0.0,0.0,0.47,309.74,7.21,10000.0,55.0,0
95000.0,0.0,0.0,1.0,2.16,534.12,16.91,15000.0,10.0,0
90000.0,0.0,0.0,6.0,18.73,142.44,16.91,4000.0,13.0,1
40000.0,0.0,0.0,0.0,16.2,289.1,17.97,8000.0,39.0,0
50000.0,0.0,0.0,0.0,18.29,70.46,16.14,2000.0,30.0,0
320000.0,0.0,0.0,2.0,9.37,812.21,10.47,25000.0,8.0,1
200000.0,0.0,0.0,1.0,14.89,854.6,16.91,24000.0,19.0,0
158750.0,0.0,0.0,2.0,10.84,1229.06,6.67,40000.0,22.0,0
65000.0,0.0,0.0,1.0,12.57,294.0,12.73,13000.0,10.0,0
55000.0,0.0,0.0,0.0,28.19,554.81,15.02,16000.0,44.0,0
40000.0,0.0,0.0,0.0,11.52,86.02,14.47,2500.0,25.0,1
140000.0,0.0,0.0,0.0,4.34,104.03,15.02,3000.0,38.0,0
48000.0,0.0,0.0,1.0,38.35,231.98,10.47,10800.0,11.0,0
50000.0,0.0,0.0,0.0,16.97,454.84,10.47,14000.0,32.0,0
50000.0,0.0,0.0,0.0,18.29,508.04,27.27,12400.0,47.0,0
120000.0,0.0,0.0,1.0,2.38,921.8,6.67,30000.0,23.0,0
43254.0,0.0,0.0,0.0,6.33,97.47,10.47,3000.0,44.0,0
74000.0,0.0,0.0,0.0,9.33,311.06,13.56,13500.0,63.0,0
29820.0,0.0,0.0,1.0,21.73,569.73,16.91,16000.0,13.0,1
175000.0,0.0,0.0,1.0,24.5,565.38,12.73,25000.0,18.0,1
135000.0,0.0,0.0,2.0,6.89,264.0,11.55,8000.0,19.0,0
93000.0,0.0,0.0,1.0,16.2,944.71,20.89,35000.0,20.0,1
105000.0,0.0,0.0,1.0,5.58,619.47,7.21,20000.0,23.0,0
70000.0,0.0,0.0,0.0,3.22,819.18,11.06,25000.0,54.0,0
42000.0,0.0,0.0,2.0,7.11,99.0,11.55,3000.0,14.0,0
110000.0,0.0,0.0,1.0,26.48,631.09,19.92,17000.0,17.0,1
103000.0,0.0,0.0,0.0,15.9,468.94,7.84,15000.0,39.0,1
65000.0,0.0,0.0,1.0,17.63,778.92,22.35,28000.0,14.0,0
70000.0,0.0,0.0,0.0,7.94,178.04,16.91,5000.0,76.0,0
58000.0,0.0,0.0,1.0,11.09,206.44,14.47,6000.0,17.0,1
56000.0,0.0,0.0,1.0,16.97,304.41,19.92,8200.0,10.0,0
124319.0,0.0,0.0,2.0,19.14,495.0,11.55,15000.0,8.0,0
210000.0,0.0,0.0,0.0,1.65,655.35,11.06,20000.0,31.0,0
46000.0,0.0,0.0,2.0,35.56,556.37,22.35,20000.0,6.0,0
98000.0,0.0,0.0,1.0,2.53,457.08,6.11,15000.0,18.0,0
74160.0,0.0,0.0,1.0,13.46,212.99,11.06,6500.0,7.0,0
168000.0,0.0,0.0,0.0,12.77,58.95,15.02,1700.0,36.0,0
75000.0,0.0,0.0,0.0,15.52,117.97,11.06,3600.0,33.0,0
55000.0,0.0,0.0,0.0,16.56,169.83,13.56,5000.0,53.0,0
60000.0,0.0,0.0,0.0,26.89,103.38,10.08,3200.0,59.0,0
24000.0,0.0,0.0,0.0,6.75,253.63,16.14,7200.0,30.0,1
60000.0,0.0,0.0,0.0,17.52,537.21,22.35,14000.0,36.0,1
90000.0,0.0,0.0,0.0,2.08,712.16,16.91,20000.0,31.0,0
50000.0,0.0,0.0,0.0,22.78,353.7,16.14,14500.0,55.0,0
36000.0,0.0,0.0,0.0,31.3,646.1,10.08,20000.0,61.0,1
53000.0,0.0,0.0,0.0,15.13,322.56,11.55,14650.0,67.0,0
34736.0,0.0,0.0,0.0,22.56,180.69,17.97,5000.0,24.0,0
33000.0,0.0,0.0,0.0,29.78,326.87,14.47,9500.0,51.0,0
82000.0,0.0,0.0,0.0,35.31,272.85,16.91,11000.0,59.0,0
57000.0,0.0,0.0,0.0,27.61,339.65,13.56,10000.0,45.0,1
140000.0,0.0,0.0,2.0,21.1,792.0,11.55,24000.0,20.0,0
85000.0,0.0,0.0,1.0,7.12,380.66,17.97,15000.0,15.0,0
72000.0,0.0,0.0,0.0,16.47,421.74,26.31,14000.0,27.0,0
50000.0,0.0,0.0,0.0,23.12,581.49,10.08,18000.0,43.0,0
51900.0,0.0,0.0,1.0,13.9,126.82,16.14,3600.0,22.0,0
70000.0,0.0,0.0,0.0,5.62,155.95,10.47,4800.0,40.0,0
120000.0,0.0,0.0,1.0,8.41,137.63,14.47,4000.0,17.0,0
45011.0,0.0,0.0,0.0,18.72,222.74,19.92,6000.0,26.0,1
75000.0,0.0,0.0,0.0,25.23,40.46,26.31,1000.0,34.0,0
120000.0,0.0,0.0,0.0,25.88,1104.22,8.46,35000.0,38.0,0
90000.0,0.0,0.0,0.0,23.43,543.43,13.56,16000.0,69.0,0
120000.0,0.0,0.0,1.0,18.31,969.15,10.08,30000.0,18.0,0
100000.0,1.0,0.0,1.0,12.53,387.66,10.08,12000.0,7.0,0
60000.0,0.0,0.0,0.0,18.22,368.72,6.67,12000.0,82.0,0
43000.0,0.0,0.0,1.0,3.13,661.24,19.92,25000.0,11.0,0
35000.0,1.0,0.0,1.0,19.48,196.61,11.06,6000.0,10.0,0
93000.0,0.0,0.0,0.0,32.29,119.82,25.34,3000.0,52.0,0
55000.0,0.0,0.0,1.0,21.41,346.5,11.55,10500.0,21.0,1
50000.0,0.0,0.0,0.0,12.19,277.41,15.02,8000.0,27.0,0
43000.0,0.0,0.0,0.0,27.1,489.32,19.92,18500.0,30.0,0
60000.0,0.0,0.0,1.0,5.7,921.64,13.56,40000.0,15.0,1
52000.0,0.0,0.0,1.0,19.76,693.93,24.37,17600.0,20.0,1
47698.0,0.0,0.0,0.0,17.51,220.85,8.46,7000.0,54.0,0
178000.0,0.0,0.0,0.0,14.4,589.95,6.67,19200.0,72.0,0
50000.0,0.0,0.0,0.0,32.36,347.29,28.72,11000.0,37.0,1
67000.0,0.0,0.0,0.0,33.4,568.42,23.4,20000.0,55.0,1
285000.0,0.0,0.0,4.0,9.46,710.52,23.4,25000.0,13.0,0
80000.0,0.0,0.0,1.0,4.86,209.99,10.08,6500.0,20.0,0
45760.0,0.0,0.0,0.0,7.16,263.34,20.89,7000.0,29.0,0
35476.0,0.0,0.0,1.0,15.93,509.47,13.56,15000.0,19.0,1
45000.0,0.0,0.0,0.0,35.44,137.63,11.06,4200.0,65.0,0
85000.0,0.0,0.0,0.0,28.49,230.41,13.56,10000.0,57.0,0
50000.0,0.0,0.0,0.0,24.7,372.07,16.91,15000.0,51.0,0
65000.0,0.0,0.0,0.0,7.22,425.98,11.06,13000.0,55.0,0
65000.0,0.0,0.0,0.0,6.26,281.37,7.84,9000.0,41.0,1
65000.0,0.0,0.0,0.0,16.71,278.19,22.35,10000.0,24.0,0
120000.0,0.0,0.0,0.0,19.15,207.9,11.55,6300.0,80.0,0
83382.0,0.0,0.0,0.0,6.53,496.09,16.91,20000.0,43.0,0
44000.0,0.0,0.0,0.0,23.62,422.72,16.14,12000.0,34.0,0
76536.0,0.0,0.0,0.0,22.45,1006.93,12.73,30000.0,65.0,0
85000.0,0.0,0.0,0.0,10.76,250.83,26.31,6200.0,72.0,1
37600.0,0.0,0.0,0.0,44.05,460.47,22.35,12000.0,47.0,0
135000.0,0.0,0.0,2.0,9.8,155.68,23.4,4000.0,9.0,0
70000.0,0.0,0.0,0.0,12.09,80.56,12.73,2400.0,28.0,0
145000.0,0.0,0.0,0.0,0.6,1084.07,7.21,35000.0,24.0,0
78000.0,0.0,0.0,0.0,11.03,235.13,14.47,10000.0,53.0,0
175000.0,0.0,0.0,3.0,11.42,167.83,12.73,5000.0,9.0,0
72000.0,0.0,0.0,0.0,15.62,731.78,16.14,30000.0,78.0,1
124000.0,0.0,0.0,0.0,24.82,274.7,18.94,7500.0,80.0,0
80000.0,0.0,0.0,0.0,27.21,167.06,19.92,4500.0,43.0,0
91000.0,0.0,0.0,7.0,20.53,1084.13,17.97,30000.0,11.0,0
124000.0,0.0,0.0,1.0,25.69,973.74,30.17,30000.0,10.0,0
175000.0,0.0,0.0,1.0,12.2,391.69,16.91,11000.0,23.0,0
110000.0,0.0,0.0,0.0,8.36,994.73,23.4,35000.0,31.0,1
280000.0,0.0,0.0,0.0,18.98,361.38,17.97,10000.0,53.0,0
30000.0,0.0,0.0,0.0,9.6,451.87,26.31,15000.0,41.0,0
100000.0,0.0,0.0,0.0,16.51,180.69,17.97,5000.0,48.0,0
158000.0,0.0,0.0,1.0,14.25,473.24,8.46,15000.0,13.0,0
56000.0,0.0,0.0,0.0,32.43,391.62,26.31,13000.0,81.0,0
45000.0,0.0,0.0,0.0,10.11,324.89,10.47,10000.0,46.0,0
32000.0,0.0,0.0,0.0,19.17,361.64,22.35,13000.0,49.0,0
115000.0,0.0,0.0,1.0,35.51,1261.97,8.46,40000.0,10.0,0
110000.0,0.0,0.0,1.0,18.37,323.9,20.89,12000.0,11.0,0
125000.0,0.0,0.0,0.0,16.04,180.91,10.08,5600.0,51.0,0
97000.0,0.0,0.0,1.0,14.13,1068.24,16.91,30000.0,20.0,0
140000.0,0.0,0.0,0.0,8.22,460.9,6.67,15000.0,58.0,0
104815.0,0.0,0.0,0.0,19.57,903.36,6.67,29400.0,82.0,0
22000.0,0.0,0.0,0.0,8.89,189.3,8.46,6000.0,67.0,0
65000.0,0.0,0.0,0.0,7.57,231.0,11.55,7000.0,48.0,0
280000.0,0.0,0.0,0.0,6.8,344.07,14.47,10000.0,44.0,0
81000.0,0.0,0.0,0.0,12.34,116.74,8.46,3700.0,51.0,0
30000.0,0.0,0.0,0.0,16.0,51.61,14.47,1500.0,29.0,0
60000.0,0.0,0.0,1.0,24.84,594.0,11.55,18000.0,17.0,0
37000.0,0.0,0.0,0.0,24.46,258.05,14.47,7500.0,34.0,0
55000.0,0.0,0.0,0.0,10.76,226.14,10.08,7000.0,40.0,0
44000.0,0.0,0.0,0.0,14.05,118.88,13.56,3500.0,69.0,0
106000.0,0.0,0.0,1.0,4.98,153.64,6.67,5000.0,21.0,0
80000.0,0.0,0.0,0.0,13.49,396.48,18.94,10825.0,42.0,0
103000.0,0.0,0.0,0.0,9.16,252.4,8.46,8000.0,47.0,0
900000.0,0.0,0.0,2.0,1.93,346.76,15.02,10000.0,14.0,0
105000.0,0.0,0.0,2.0,16.87,383.72,22.35,10000.0,21.0,0
70000.0,0.0,0.0,3.0,30.29,721.38,27.27,23500.0,8.0,0
48000.0,0.0,0.0,0.0,2.53,162.45,10.47,5000.0,42.0,0
38000.0,0.0,0.0,0.0,9.1,195.85,16.91,5500.0,44.0,0
104000.0,0.0,0.0,1.0,8.61,259.91,10.47,8000.0,22.0,0
50000.0,0.0,0.0,6.0,6.87,352.27,16.14,10000.0,7.0,0
