acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,7.0,60.0,85000.0,13515.0,11843.0,64.1,0.0,0.0,0.0,17.73,0.0,1.0,0.0,484.58,10.08,14780.4,15000.0,9199.0,156.0,158.0,11.0,1.0,1.0,39.0,1.0,0.0,4.0,6.0,4.0,6.0,22.0,8.0,14.0,6.0,17.0,0.0,0.0,2.0,17.0,1.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,97.3,25.0,0.0,28117.0,53.4,0.0,0.0,229751.0,292590.0,37.0,69144.0,41027.0,33000.0,2.0,63007.0,15256.5813352792,15256.58,256.58,0.0,15000.0,52700.0,0.0,0
0.0,5.0,89.0,85000.0,35838.0,509.0,97.4,0.0,0.0,0.0,18.63,0.0,0.0,0.0,505.93,17.97,14257.53,14000.0,9086.0,118.0,81.0,21.0,1.0,3.0,76.0,1.0,1.0,4.0,4.0,4.0,4.0,7.0,4.0,6.0,4.0,7.0,0.0,0.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,93.8,100.0,0.0,19391.0,97.4,0.0,0.0,250863.0,278527.0,16.0,39574.0,20183.0,19900.0,3.0,24427.0,14243.553081632099,14243.55,243.55,0.0,14000.0,19900.0,0.0,0
0.0,12.0,52.0,78000.0,4577.0,12844.0,8.3,0.0,0.0,0.0,13.32,5.0,4.0,1.0,356.08,16.91,1497.79,10000.0,580.0,147.0,156.0,6.0,4.0,0.0,74.0,4.0,2.0,2.0,2.0,2.0,17.0,11.0,2.0,23.0,2.0,5.0,0.0,0.0,6.0,5.0,2.0,3.0,3.0,5.0,3.0,7.0,0.0,0.0,91.2,0.0,0.0,1156.0,8.3,0.0,0.0,22885.0,43651.0,34.0,22885.0,21729.0,14000.0,5.0,29651.0,10132.318918281999,10132.32,132.32,0.0,10000.0,14000.0,0.0,0
0.0,4.0,73.0,94000.0,31997.0,4494.0,75.7,0.0,0.0,0.0,18.81,2.0,1.0,0.0,187.58,7.84,6035.28,6000.0,4901.0,189.0,292.0,10.0,10.0,4.0,72.0,23.0,1.0,5.0,7.0,6.0,7.0,7.0,8.0,13.0,7.0,11.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,95.7,66.7,0.0,50270.0,89.0,0.0,0.0,351963.0,385985.0,24.0,73806.0,23536.0,18500.0,0.0,44885.0,6032.6700000009,6032.67,32.67,0.0,6000.0,56500.0,0.0,0
0.0,1.0,34.0,350000.0,14819.0,1583.0,91.7,0.0,0.0,0.0,12.65,2.0,8.0,0.0,920.91,27.27,31245.35,30000.0,9039.0,140.0,358.0,39.0,6.0,0.0,6.0,6.0,0.0,2.0,2.0,2.0,6.0,8.0,2.0,6.0,2.0,6.0,0.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,76.5,100.0,0.0,17417.0,91.7,0.0,0.0,88915.0,168046.0,17.0,88915.0,43867.0,19000.0,0.0,93516.0,31199.8959075,31199.9,1199.9,0.0,30000.0,19000.0,4.0,0
0.0,1.0,62.0,32900.0,3199.0,524.0,91.3,0.0,0.0,0.0,24.66,0.0,1.0,1.0,339.65,13.56,10216.08,10000.0,2855.0,150.0,222.0,3.0,3.0,2.0,71.0,32.0,1.0,2.0,3.0,2.0,3.0,4.0,6.0,10.0,3.0,7.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,87.5,100.0,0.0,6069.0,58.4,0.0,7260.0,22392.0,36026.0,16.0,22392.0,16323.0,6000.0,3.0,25626.0,10208.5462646686,10208.55,208.55,0.0,10000.0,10400.0,0.0,0
0.0,8.0,73.0,66296.0,23823.0,7504.0,16.6,0.0,0.0,0.0,9.88,0.0,3.0,0.0,307.27,6.67,9834.16,10000.0,973.0,144.0,136.0,14.0,4.0,1.0,55.0,4.0,0.0,2.0,2.0,2.0,2.0,13.0,3.0,4.0,2.0,13.0,0.0,0.0,2.0,13.0,2.0,9.0,2.0,5.0,0.0,2.0,0.0,0.0,92.9,0.0,0.0,1496.0,16.1,0.0,0.0,309694.0,337831.0,18.0,53054.0,51558.0,9000.0,3.0,63422.0,10137.7242926864,10137.72,137.72,0.0,10000.0,9300.0,0.0,0
0.0,2.0,2.0,53000.0,9986.0,4000.0,0.0,0.0,0.0,0.0,11.82,0.0,1.0,0.0,40.46,26.31,1001.64,1000.0,0.0,81.0,159.0,7.0,7.0,5.0,3.0,81.0,0.0,0.0,2.0,2.0,10.0,1.0,6.0,26.0,2.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,96.9,0.0,0.0,42172.0,1.7,0.0,0.0,69904.0,87930.0,32.0,42172.0,0.0,4000.0,4.0,0.0,1000.1770666676,1000.18,0.18,0.0,1000.0,52300.0,1.0,0
0.0,7.0,11.0,45000.0,23402.0,10926.0,12.6,0.0,0.0,0.0,1.73,3.0,0.0,0.0,92.92,7.21,2948.39,3000.0,1065.0,307.0,168.0,15.0,15.0,3.0,67.0,35.0,0.0,2.0,2.0,2.0,28.0,6.0,3.0,40.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,98.0,0.0,0.0,1574.0,10.9,0.0,0.0,93606.0,120100.0,49.0,1574.0,0.0,12500.0,0.0,0.0,3040.1074419013003,3040.11,40.11,0.0,3000.0,14500.0,0.0,0
0.0,5.0,61.0,113000.0,5073.0,575.0,96.3,0.0,0.0,0.0,24.63,1.0,1.0,0.0,64.98,10.47,1978.37,2000.0,12155.0,170.0,215.0,29.0,9.0,0.0,66.0,9.0,0.0,2.0,7.0,2.0,4.0,9.0,10.0,14.0,7.0,14.0,0.0,0.0,2.0,14.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,81.8,100.0,0.0,25029.0,61.5,0.0,0.0,71018.0,107885.0,23.0,71018.0,45989.0,15600.0,5.0,67185.0,2042.1876918156,2042.19,42.19,0.0,2000.0,40700.0,0.0,0
0.0,6.0,86.0,14518.8,22721.0,78.0,94.8,0.0,0.0,0.0,96.28,0.0,0.0,0.0,216.83,17.97,216.83,6000.0,1422.0,130.0,144.0,26.0,4.0,1.0,58.0,4.0,0.0,1.0,2.0,1.0,1.0,22.0,2.0,2.0,2.0,7.0,0.0,0.0,3.0,7.0,2.0,4.0,3.0,6.0,0.0,0.0,5873.02,5873.02,96.0,100.0,0.0,15290.0,94.4,0.0,383.0,159049.0,177363.0,25.0,42880.0,27590.0,1500.0,7.0,33892.0,210.84,210.84,83.86,0.0,126.98,16200.0,0.0,1
0.0,4.0,51.0,64000.0,16426.0,7775.0,68.1,0.0,0.0,0.0,20.87,1.0,6.0,1.0,595.31,16.91,24270.56,24000.0,10726.0,146.0,201.0,2.0,2.0,2.0,5.0,11.0,0.0,2.0,3.0,4.0,5.0,12.0,8.0,12.0,3.0,11.0,0.0,0.0,3.0,11.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,96.2,50.0,0.0,17475.0,51.1,0.0,0.0,164255.0,208791.0,26.0,65492.0,48017.0,24400.0,0.0,61020.0,24248.009999999198,24248.01,248.01,0.0,24000.0,34200.0,1.0,0
0.0,4.0,65.0,5500.0,2342.0,1668.0,79.4,0.0,0.0,0.0,313.32,0.0,1.0,1.0,888.2,17.97,363.07,35000.0,1998.0,52.0,245.0,21.0,20.0,0.0,15.0,20.0,0.0,5.0,13.0,5.0,7.0,3.0,18.0,23.0,13.0,20.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,88.5,80.0,0.0,27371.0,72.0,0.0,0.0,46843.0,71989.0,26.0,46843.0,19472.0,8100.0,3.0,33989.0,35852.2560838122,35852.26,852.26,0.0,35000.0,38000.0,3.0,0
0.0,5.0,78.0,90000.0,9442.0,3522.0,58.1,0.0,0.0,0.0,9.24,3.0,6.0,0.0,185.62,19.92,185.62,5000.0,3349.0,167.0,168.0,9.0,9.0,5.0,16.0,9.0,0.0,2.0,3.0,6.0,16.0,27.0,7.0,18.0,4.0,10.0,0.0,0.0,3.0,10.0,0.0,2.0,1.0,1.0,2.0,4.0,4897.38,4897.38,93.6,66.7,0.0,4964.0,52.3,0.0,0.0,66093.0,67108.0,51.0,66093.0,61129.0,8400.0,5.0,57608.0,180.09,180.09,77.47,0.0,102.62,9500.0,2.0,1
0.0,13.0,43.0,137000.0,12478.0,39420.0,37.5,0.0,0.0,0.0,23.02,5.0,2.0,0.0,285.61,15.02,285.61,12000.0,6995.0,162.0,165.0,5.0,5.0,4.0,31.0,6.0,0.0,7.0,9.0,10.0,14.0,27.0,19.0,30.0,9.0,24.0,0.0,0.0,6.0,24.0,4.0,4.0,2.0,6.0,3.0,6.0,11864.59,11864.59,98.4,10.0,0.0,30452.0,30.4,0.0,0.0,299463.0,386054.0,61.0,93063.0,62611.0,63100.0,13.0,76190.0,275.6,275.6,140.19,0.0,135.41,100200.0,0.0,1
0.0,16.0,48.0,187000.0,3219.0,2316.0,67.0,0.0,0.0,0.0,22.54,0.0,3.0,2.0,640.95,16.91,640.95,18000.0,5175.0,148.0,346.0,1.0,1.0,0.0,9.0,14.0,6.0,16.0,34.0,20.0,20.0,17.0,34.0,44.0,22.0,46.0,0.0,1.0,10.0,46.0,6.0,12.0,0.0,1.0,10.0,15.0,17612.7,17612.7,87.0,50.0,0.0,31956.0,48.0,0.0,134.0,148112.0,213359.0,62.0,148112.0,116156.0,37050.0,0.0,146809.0,624.04,624.04,236.74,0.0,387.3,66550.0,3.0,1
0.0,4.0,12.0,78000.0,113.0,3449.0,11.6,0.0,0.0,0.0,0.62,0.0,1.0,0.0,112.86,20.89,8.35,3000.0,315.0,143.0,222.0,2.0,2.0,0.0,54.0,106.0,4.0,2.0,2.0,4.0,6.0,2.0,4.0,8.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,63.6,0.0,0.0,451.0,11.6,0.0,0.0,451.0,3900.0,11.0,451.0,0.0,3900.0,0.0,0.0,3108.259317155,3108.26,108.26,0.0,3000.0,3900.0,0.0,0
0.0,2.0,59.0,66900.0,55368.0,15846.0,60.7,0.0,0.0,0.0,26.67,0.0,1.0,0.0,454.93,19.92,71.47,17200.0,10239.0,169.0,205.0,11.0,11.0,2.0,12.0,38.0,1.0,6.0,7.0,6.0,7.0,13.0,8.0,10.0,7.0,11.0,0.0,1.0,1.0,11.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,95.8,33.3,0.0,25924.0,58.8,0.0,0.0,609046.0,659514.0,25.0,56717.0,30793.0,40300.0,1.0,51414.0,17813.7502397143,17813.75,613.75,0.0,17200.0,44100.0,1.0,0
0.0,2.0,49.0,175000.0,4245.0,7000.0,0.0,0.0,0.0,0.0,6.14,4.0,3.0,0.0,468.94,7.84,15117.12,15000.0,0.0,137.0,386.0,39.0,15.0,2.0,32.0,15.0,0.0,0.0,1.0,1.0,7.0,11.0,3.0,14.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,5962.0,32.2,0.0,0.0,21223.0,43389.0,27.0,21223.0,15261.0,7000.0,1.0,24889.0,15110.5853050678,15110.59,110.59,0.0,15000.0,18500.0,0.0,0
0.0,3.0,72.0,80000.0,6704.0,2475.0,93.0,0.0,0.0,0.0,35.31,0.0,2.0,1.0,693.51,15.02,0.0,20000.0,4828.0,257.0,325.0,4.0,4.0,0.0,46.0,22.0,0.0,4.0,10.0,6.0,6.0,16.0,10.0,16.0,8.0,13.0,0.0,0.0,1.0,13.0,1.0,3.0,0.0,1.0,1.0,2.0,20000.0,20000.0,91.0,100.0,0.0,20635.0,72.0,0.0,0.0,87158.0,133801.0,32.0,87158.0,66523.0,9900.0,3.0,105201.0,0.0,0.0,0.0,0.0,0.0,28600.0,0.0,1
0.0,3.0,78.0,750000.0,43715.0,8288.0,90.0,0.0,0.0,0.0,5.8,2.0,6.0,1.0,289.1,17.97,8166.71,8000.0,18232.0,141.0,166.0,3.0,3.0,7.0,10.0,6.0,0.0,5.0,6.0,5.0,8.0,9.0,6.0,10.0,6.0,12.0,0.0,0.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,96.8,100.0,0.0,168405.0,90.0,0.0,0.0,524578.0,668242.0,31.0,197440.0,28935.0,83100.0,10.0,50051.0,8158.7158929996995,8158.72,158.72,0.0,8000.0,178100.0,1.0,0
0.0,5.0,31.0,60000.0,19110.0,41320.0,0.4,0.0,0.0,0.0,13.1,2.0,1.0,0.0,423.6,10.08,19939.84,19900.0,171.0,132.0,135.0,8.0,2.0,2.0,48.0,15.0,0.0,2.0,2.0,4.0,13.0,13.0,4.0,17.0,2.0,12.0,0.0,0.0,2.0,12.0,1.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,96.9,0.0,0.0,180.0,0.4,0.0,0.0,229316.0,287897.0,32.0,25578.0,25398.0,41500.0,0.0,42397.0,19928.6998,19928.7,28.7,0.0,19900.0,41500.0,0.0,0
0.0,3.0,58.0,75000.0,23343.0,3163.0,97.0,0.0,0.0,0.0,29.49,0.0,0.0,0.0,323.05,10.08,10033.6,10000.0,6045.0,165.0,208.0,22.0,14.0,5.0,37.0,14.0,0.0,4.0,7.0,4.0,4.0,7.0,7.0,8.0,5.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,95.0,100.0,0.0,13135.0,58.0,0.0,0.0,280120.0,323256.0,21.0,60266.0,47131.0,12650.0,0.0,68813.0,10022.4,10022.4,22.4,0.0,10000.0,22550.0,0.0,0
0.0,5.0,50.0,49000.0,3369.0,6489.0,59.4,0.0,0.0,0.0,14.72,0.0,1.0,0.0,646.1,10.08,20028.84,20000.0,5944.0,128.0,154.0,1.0,1.0,0.0,8.0,39.0,0.0,2.0,4.0,2.0,10.0,2.0,6.0,20.0,4.0,7.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,95.5,0.0,0.0,9840.0,46.9,0.0,0.0,20216.0,40243.0,22.0,20216.0,10376.0,16000.0,0.0,19243.0,20006.44,19731.35,6.44,0.0,20000.0,21000.0,1.0,0
0.0,12.0,53.0,80000.0,11585.0,9700.0,30.2,0.0,0.0,0.0,14.63,9.0,8.0,3.0,613.94,27.27,653.94,20000.0,3961.0,150.0,258.0,1.0,1.0,1.0,37.0,2.0,2.0,2.0,4.0,7.0,10.0,10.0,16.0,22.0,4.0,21.0,0.0,0.0,4.0,21.0,4.0,4.0,1.0,3.0,3.0,8.0,19800.56,19800.56,96.8,14.3,1.0,4329.0,11.3,0.0,0.0,243292.0,322885.0,34.0,73305.0,68976.0,13900.0,3.0,110708.0,623.64,623.64,424.2,0.0,199.44,38200.0,0.0,1
0.0,2.0,45.0,32700.0,1269.0,1226.0,69.3,0.0,0.0,0.0,13.98,1.0,1.0,0.0,242.73,15.02,7020.97,7000.0,1427.0,34.0,113.0,69.0,10.0,0.0,53.0,10.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,87.5,50.0,0.0,2774.0,69.3,0.0,0.0,5077.0,11409.0,8.0,5077.0,2303.0,4000.0,0.0,7409.0,7015.1295888891,7015.13,15.13,0.0,7000.0,4000.0,0.0,0
0.0,8.0,39.0,54000.0,16596.0,49798.0,16.2,0.0,0.0,0.0,24.8,3.0,3.0,2.0,211.36,16.14,6040.35,6000.0,5203.0,75.0,421.0,8.0,1.0,0.0,45.0,1.0,0.0,3.0,4.0,5.0,11.0,8.0,6.0,15.0,4.0,7.0,0.0,0.0,4.0,7.0,1.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,95.7,0.0,0.0,93602.0,16.2,0.0,0.0,116174.0,181900.0,23.0,116174.0,22572.0,59400.0,0.0,22500.0,6034.97,6034.97,34.97,0.0,6000.0,159400.0,0.0,0
0.0,4.0,33.0,62000.0,13718.0,17866.0,6.9,0.0,0.0,0.0,12.2,1.0,1.0,0.0,271.93,6.67,8497.1,8850.0,1334.0,156.0,231.0,5.0,5.0,4.0,32.0,12.0,0.0,1.0,3.0,2.0,9.0,9.0,5.0,15.0,3.0,8.0,0.0,0.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,92.9,0.0,0.0,1784.0,7.5,0.0,0.0,109745.0,226769.0,28.0,14407.0,12623.0,19200.0,8.0,20069.0,8945.7467453222,8945.75,95.75,0.0,8850.0,23700.0,0.0,0
0.0,2.0,76.0,87700.0,40434.0,1166.0,41.7,0.0,0.0,0.0,6.92,1.0,2.0,0.0,276.49,13.56,12166.87,12000.0,834.0,121.0,118.0,80.0,11.0,4.0,5.0,11.0,1.0,1.0,2.0,1.0,1.0,11.0,2.0,3.0,2.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,84.2,0.0,0.0,7407.0,67.3,0.0,0.0,242603.0,314251.0,19.0,16276.0,8869.0,2000.0,1.0,10355.0,12157.828520033101,12157.83,157.83,0.0,12000.0,11000.0,2.0,0
0.0,8.0,14.0,250000.0,45066.0,6216.0,1.3,0.0,0.0,0.0,4.4,6.0,7.0,1.0,1113.69,19.92,1113.69,30000.0,63.0,75.0,86.0,1.0,1.0,1.0,44.0,13.0,1.0,4.0,6.0,5.0,8.0,3.0,8.0,11.0,6.0,11.0,0.0,0.0,5.0,11.0,1.0,2.0,0.0,2.0,4.0,5.0,28758.4,28758.4,84.6,0.0,0.0,2170.0,14.4,0.0,0.0,495721.0,523173.0,16.0,81316.0,79146.0,6300.0,0.0,87773.0,2194.18,2194.18,952.58,0.0,1241.6,15100.0,0.0,0
0.0,2.0,60.0,32000.0,4212.0,326.0,90.1,0.0,0.0,0.0,13.92,1.0,1.0,0.0,111.37,19.92,111.37,3000.0,2974.0,143.0,57.0,27.0,10.0,2.0,10.0,10.0,0.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,6.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,2938.43,2938.43,72.7,100.0,0.0,4716.0,45.8,0.0,110.0,25270.0,71902.0,11.0,10662.0,5946.0,3300.0,0.0,7602.0,108.05,108.05,46.48,0.0,61.57,10300.0,1.0,1
0.0,4.0,35.0,50000.0,1227.0,15413.0,35.8,0.0,0.0,0.0,3.84,0.0,2.0,0.0,307.27,6.67,307.27,10000.0,4096.0,58.0,124.0,8.0,8.0,0.0,38.0,13.0,0.0,3.0,3.0,5.0,6.0,3.0,7.0,12.0,3.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,9496.16,9496.16,93.3,0.0,0.0,8587.0,34.9,0.0,60.0,8587.0,24600.0,15.0,8587.0,0.0,24000.0,0.0,0.0,626.19,626.19,106.99,15.36,503.84,24600.0,0.0,0
0.0,13.0,35.0,70000.0,7688.0,43388.0,13.4,0.0,0.0,0.0,23.06,1.0,5.0,3.0,346.76,15.02,10013.77,10000.0,2032.0,103.0,92.0,4.0,2.0,1.0,10.0,2.0,0.0,8.0,12.0,15.0,17.0,10.0,22.0,26.0,12.0,28.0,0.0,0.0,5.0,28.0,5.0,3.0,2.0,2.0,3.0,10.0,0.0,0.0,97.4,0.0,0.0,7853.0,11.7,0.0,0.0,207582.0,280426.0,39.0,34575.0,26722.0,50100.0,4.0,31032.0,10005.4283333331,10005.43,5.43,0.0,10000.0,66900.0,1.0,0
0.0,1.0,72.0,14000.0,12848.0,3500.0,0.0,0.0,0.0,0.0,49.14,0.0,1.0,0.0,308.64,10.47,327.99,9500.0,0.0,107.0,141.0,107.0,12.0,2.0,72.0,12.0,1.0,0.0,0.0,1.0,2.0,8.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,9274.24,9274.24,92.3,0.0,0.0,0.0,0.0,0.0,0.0,25695.0,35634.0,13.0,25695.0,25695.0,3500.0,1.0,32134.0,322.46,322.46,96.7,0.0,225.76,3500.0,0.0,1
0.0,5.0,79.0,42000.0,4035.0,1502.0,20.9,0.0,0.0,0.0,10.43,3.0,4.0,2.0,295.51,25.34,295.51,10000.0,398.0,14.0,138.0,17.0,14.0,0.0,63.0,14.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,8.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,9829.53,9829.53,90.0,0.0,0.0,398.0,18.1,0.0,0.0,16139.0,20378.0,10.0,16139.0,15741.0,1900.0,0.0,18178.0,576.94,576.94,406.47,0.0,170.47,2200.0,0.0,0
0.0,13.0,42.0,65000.0,1477.0,17770.0,6.5,0.0,0.0,0.0,24.35,4.0,5.0,1.0,778.92,22.35,28883.19,28000.0,576.0,42.0,234.0,6.0,6.0,2.0,50.0,6.0,1.0,3.0,7.0,4.0,12.0,7.0,13.0,36.0,7.0,18.0,0.0,0.0,8.0,18.0,2.0,4.0,3.0,4.0,5.0,9.0,0.0,0.0,100.0,0.0,1.0,3533.0,12.1,0.0,0.0,25108.0,59903.0,47.0,25108.0,21575.0,19000.0,1.0,30803.0,28848.4238867497,28848.42,848.42,0.0,28000.0,29100.0,0.0,0
0.0,2.0,25.0,54000.0,11827.0,37589.0,16.8,0.0,0.0,0.0,4.64,1.0,1.0,1.0,176.68,8.46,5642.05,5600.0,3811.0,121.0,153.0,3.0,3.0,1.0,63.0,13.0,0.0,2.0,2.0,8.0,12.0,8.0,9.0,15.0,2.0,11.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,95.8,25.0,0.0,7611.0,16.7,0.0,0.0,130099.0,175652.0,24.0,12799.0,5188.0,45200.0,2.0,5152.0,5639.4175159999995,5639.42,39.42,0.0,5600.0,45500.0,0.0,0
0.0,4.0,68.0,47000.0,13846.0,13646.0,44.1,0.0,0.0,0.0,23.37,1.0,5.0,0.0,767.43,27.27,25062.49,25000.0,3426.0,125.0,133.0,7.0,7.0,5.0,27.0,7.0,2.0,6.0,9.0,7.0,7.0,4.0,10.0,11.0,9.0,12.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,89.5,14.3,0.0,14877.0,46.2,0.0,1282.0,166150.0,185296.0,20.0,39311.0,24434.0,24400.0,0.0,25409.0,25024.61375,25024.61,24.61,0.0,25000.0,32200.0,0.0,0
0.0,4.0,70.0,106000.0,60587.0,8500.0,84.0,0.0,0.0,0.0,16.73,1.0,3.0,2.0,681.56,11.06,20821.09,20800.0,9294.0,147.0,250.0,9.0,8.0,2.0,29.0,8.0,0.0,2.0,4.0,4.0,4.0,6.0,4.0,10.0,3.0,8.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,94.0,100.0,0.0,14328.0,70.0,0.0,0.0,484702.0,534463.0,18.0,41056.0,26728.0,17000.0,1.0,33915.0,20808.307733333102,20808.31,8.31,0.0,20800.0,20600.0,0.0,0
0.0,1.0,54.0,43680.0,2341.0,60.0,98.3,0.0,0.0,0.0,9.64,0.0,0.0,0.0,126.2,8.46,126.2,4000.0,2251.0,162.0,168.0,28.0,9.0,0.0,23.0,9.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,9.0,3.0,5.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3803.31,3803.31,81.8,100.0,0.0,4057.0,31.7,0.0,358.0,11707.0,21686.0,11.0,11707.0,7650.0,3600.0,3.0,8886.0,250.52,250.52,53.83,0.0,196.69,12800.0,1.0,0
0.0,4.0,79.0,70000.0,3393.0,480.0,91.3,0.0,0.0,0.0,11.21,1.0,8.0,1.0,173.38,15.02,4982.29,5000.0,2196.0,179.0,154.0,1.0,1.0,0.0,56.0,3.0,0.0,3.0,4.0,3.0,3.0,9.0,6.0,7.0,4.0,7.0,0.0,0.0,4.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,73.3,100.0,0.0,6011.0,57.2,0.0,0.0,23751.0,30062.0,16.0,23751.0,17740.0,5500.0,0.0,19562.0,5151.4991231978,5151.5,151.5,0.0,5000.0,10500.0,0.0,0
0.0,6.0,44.0,95000.0,21150.0,26825.0,21.1,0.0,0.0,0.0,4.48,1.0,0.0,0.0,368.72,6.67,12008.89,12000.0,7175.0,138.0,260.0,19.0,19.0,4.0,35.0,20.0,2.0,1.0,2.0,6.0,10.0,19.0,8.0,18.0,2.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,95.1,0.0,0.0,7221.0,19.4,0.0,0.0,232648.0,281118.0,41.0,97362.0,90141.0,34000.0,0.0,89964.0,12004.4433333332,12004.44,4.44,0.0,12000.0,37200.0,0.0,0
0.0,8.0,40.0,65000.0,17837.0,18984.0,1.6,0.0,0.0,0.0,21.51,1.0,2.0,1.0,566.46,15.02,566.46,23800.0,298.0,119.0,134.0,2.0,1.0,2.0,23.0,1.0,0.0,3.0,4.0,5.0,8.0,14.0,10.0,15.0,4.0,14.0,0.0,0.0,5.0,14.0,2.0,3.0,3.0,3.0,2.0,5.0,23260.07,23260.07,93.9,0.0,0.0,987.0,3.5,0.0,0.0,249721.0,301474.0,33.0,28555.0,27568.0,19300.0,0.0,43513.0,1113.06,1113.06,573.13,0.0,539.93,28200.0,1.0,0
0.0,7.0,72.0,95000.0,30995.0,6104.0,72.3,0.0,0.0,0.0,20.68,0.0,0.0,0.0,1098.78,18.94,347.76,30000.0,4598.0,79.0,123.0,7.0,7.0,2.0,64.0,17.0,0.0,7.0,9.0,7.0,13.0,6.0,10.0,17.0,9.0,14.0,0.0,0.0,4.0,14.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,88.0,57.1,1.0,17319.0,67.9,0.0,0.0,433924.0,455803.0,25.0,47375.0,30056.0,22000.0,2.0,40593.0,31253.3257765028,31253.33,1253.33,0.0,30000.0,25500.0,0.0,0
